0.039497	0.039497	0.039497
0.039497	0.039497	0.039497
0.039865	0.039865	0.039865
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.039789	0.039789	0.039789
0.037823	0.037823	0.037823
0.038281	0.038281	0.038281
0.039229	0.039229	0.039229
0.039789	0.039789	0.039789
0.039882	0.039882	0.039882
0.039678	0.039678	0.039678
0.039678	0.039678	0.039678
0.037823	0.037823	0.037823
0.039634	0.039634	0.039634
0.039949	0.039949	0.039949
0.039497	0.039497	0.039497
0.039882	0.039882	0.039882
0.039949	0.039949	0.039949
0.037823	0.037823	0.037823
0.036570	0.036570	0.036570
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.038884	0.038884	0.038884
0.039789	0.039789	0.039789
0.039789	0.039789	0.039789
0.039882	0.039882	0.039882
0.039882	0.039882	0.039882
0.039634	0.039634	0.039634
0.039882	0.039882	0.039882
0.039882	0.039882	0.039882
0.039497	0.039497	0.039497
0.039678	0.039678	0.039678
